name	value
Buchholz (Westerwald)	512
Neustadt (Wied)	535
Windhagen	444
Bad Hönningen	285
Hammerstein	46
Leutesdorf	609
Rheinbrohl	575
Dierdorf	766
Großmaischeid	887
Isenburg	941
Kleinmaischeid	149
Marienhausen	436
Stebach	545
Dattenberg	38
Kasbach-Ohlenberg	36
Leubsdorf	798
Linz am Rhein	132
Ockenfels	39
Sankt Katharinen (Landkreis Neuwied)	715
Vettelschoß	576
Neuwied	595
Döttesfeld	194
Dürrholz	721
Dernbach	50
Hanroth	864
Harschbach	895
Linkenbach	154
Niederhofen	529
Niederwambach	516
Oberdreis	896
Puderbach	239
Ratzert	491
Raubach	726
Rodenbach bei Puderbach	444
Steimel	26
Woldert	783
Anhausen	489
Bonefeld	423
Ehlscheid	638
Hümmerich	738
Hardert	820
Kurtscheid	918
Meinborn	929
Melsbach	428
Oberhonnefeld-Gierend	451
Oberraden	157
Rüscheid	45
Rengsdorf	665
Straßenhaus	34
Thalhausen	494
Bruchhausen	770
Erpel	213
Rheinbreitbach	632
Unkel	938
Datzeroth	562
Hausen (Wied)	599
Niederbreitbach	343
Waldbreitbach	572
Pirmasens	395
Boppard	878
Badenhard	710
Beulich	222
Birkheim	508
Dörth	755
Emmelshausen	623
Gondershausen	145
Halsenbach	543
Hausbay	165
Hungenroth	307
Kratzenburg	719
Leiningen	796
Lingerhahn	425
Mühlpfad	580
Maisborn	258
Mermuth	844
Morshausen	514
Ney	106
Niedert	107
Norath	741
Pfalzfeld	942
Schwall	157
Thörlingen	694
Utzenhain	569
Alterkülz	744
Bell (Hunsrück)	126
Beltheim	561
Braunshorn	725
Dommershausen	689
Gödenroth	779
Hollnich	162
Kastellaun	801
Korweiler	760
Mörsdorf	724
Mastershausen	240
Michelbach	295
Spesenroth	312
Uhler	81
Zilshausen	948
Büchenbeuren	477
Belg	125
Dickenschied	716
Dillendorf	707
Dill	795
Gehlweiler	3
Gemünden	378
Hahn	280
Hecken	522
Heinzenbach	760
Henau	693
Hirschfeld (Hunsrück)	537
Kappel	725
Kirchberg (Hunsrück)	764
Kludenbach	254
Laufersweiler	777
Lautzenhausen	582
Lindenschied	976
Maitzborn	350
Metzenhausen	761
Nieder Kostenz	596
Niedersohren	718
Ober Kostenz	854
Rödelhausen	420
Rödern	187
Raversbeuren	429
Reckershausen	994
Schlierschied	668
Schwarzen	794
Sohren	870
Sohrschied	126
Todenroth	654
Unzenberg	414
Würrich	610
Wahlenau	973
Womrath	104
Woppenroth	385
Argenthal	139
Benzweiler	161
Dichtelbach	174
Ellern (Hunsrück)	812
Kisselbach	749
Liebshausen	572
Mörschbach	140
Rheinböllen	893
Riesweiler	777
Schnorbach	98
Steinbach	330
Damscheid	874
Laudert	957
Niederburg	743
Oberwesel	939
Perscheid	184
Sankt Goar	41
Wiebelsheim	831
Altweidelbach	522
Belgweiler	133
Bergenhausen	808
Biebern	267
Bubach	593
Budenbach	512
Fronhofen	35
Holzbach	758
Horn	503
Külz (Hunsrück)	311
Kümbdchen	161
Keidelheim	761
Klosterkumbd	335
Mengerschied	728
Mutterschied	190
Nannhausen	871
Neuerkirch	340
Niederkumbd	151
Ohlweiler	130
Oppertshausen	782
Pleizenhausen	650
Ravengiersburg	199
Rayerschied	481
Reich	313
Riegenroth	801
Sargenroth	622
Simmern/Hunsrück	829
Wüschheim	279
Wahlbach	377
Arzbach	807
Bad Ems	597
Becheln	117
Dausenau	745
Fachbach	708
Frücht	55
Kemmenau	733
Miellen	540
Nievern	65
Altendiez	392
Aull	640
Balduinstein	279
Birlenbach	379
Charlottenberg	65
Cramberg	708
Dörnberg	520
Diez	103
Eppenrod	586
Gückingen	502
Geilnau	641
Hambach	616
Heistenbach	642
Hirschberg	719
Holzappel	600
Horhausen	302
Isselbach	744
Langenscheid	776
Laurenburg	860
Scheidt	353
Steinsberg	771
Wasenbach	698
Burgschwalbach	474
Flacht	995
Hahnstätten	391
Kaltenholzhausen	900
Lohrheim	564
Mudershausen	132
Netzbach	244
Niederneisen	886
Oberneisen	169
Schiesheim	252
Allendorf	921
Berghausen	312
Berndroth	121
Biebrich	221
Bremberg	78
Dörsdorf	806
Ebertshausen	430
Eisighofen	319
Ergeshausen	753
Gutenacker	885
Herold	410
Kördorf	216
Katzenelnbogen	699
Klingelbach	909
Mittelfischbach	676
Niedertiefenbach	106
Oberfischbach	990
Reckenroth	579
Rettert	757
Lahnstein	105
Auel	789
Bornich	217
Braubach	448
Dörscheid	22
Dachsenhausen	534
Dahlheim	100
Filsen	628
Kamp-Bornhofen	978
Kaub	312
Kestert	811
Lierschied	812
Lykershausen	660
Nochern	113
Osterspai	43
Patersberg	786
Prath	124
Reitzenhain	961
Sankt Goarshausen	861
Sauerthal	1000
Weisel	673
Weyer	41
Attenhausen	136
Dessighofen	577
Dienethal	874
Dornholzhausen	1000
Geisig	474
Hömberg	241
Lollschied	598
Misselberg	894
Nassau	590
Obernhof	369
Oberwies	985
Pohl	117
Schweighausen	633
Singhofen	382
Weinähr	237
Zimmerschied	870
Bettendorf	298
Bogel	75
Diethardt	990
Ehr	212
Endlichhofen	709
Gemmerich	426
Hainau	971
Himmighofen	776
Holzhausen an der Haide	574
Hunzel	929
Kasdorf	837
Kehlbach	598
Lautert	720
Lipporn	351
Marienfels	98
Miehlen	292
Nastätten	971
Niederbachheim	299
Niederwallmenach	195
Oberbachheim	153
Obertiefenbach	466
Oberwallmenach	241
Oelsberg	913
Rettershain	792
Strüth	36
Welterod	293
Winterwerb	564
Böhl-Iggelheim	607
Bobenheim-Roxheim	633
Dannstadt-Schauernheim	974
Hochdorf-Assenheim	39
Rödersheim-Gronau	392
Beindersheim	673
Großniedesheim	787
Heßheim	432
Heuchelheim bei Frankenthal	452
Kleinniedesheim	194
Lambsheim	915
Limburgerhof	75
Birkenheide	673
Fußgönheim	254
Maxdorf	39
Mutterstadt	107
Dudenhofen	75
Hanhofen	336
Harthausen	395
Römerberg	997
Schifferstadt	420
Altrip	136
Neuhofen	947
Otterstadt	449
Waldsee	374
Albersweiler	446
Annweiler am Trifels	502
Eußerthal	517
Gossersweiler-Stein	76
Münchweiler am Klingbach	451
Ramberg	50
Rinnthal	695
Völkersweiler	658
Waldhambach	418
Waldrohrbach	604
Wernersberg	700
Böllenborn	116
Bad Bergzabern	842
Barbelroth	181
Birkenhördt	927
Dörrenbach	607
Dierbach	914
Gleiszellen-Gleishorbach	177
Hergersweiler	53
Kapellen-Drusweiler	715
Kapsweyer	785
Klingenmünster	743
Niederhorbach	296
Niederotterbach	445
Oberotterbach	789
Oberschlettenbach	789
Pleisweiler-Oberhofen	44
Schweigen-Rechtenbach	502
Schweighofen	648
Vorderweidenthal	511
Böbingen	47
Burrweiler	279
Edenkoben	684
Edesheim	515
Flemlingen	765
Freimersheim (Pfalz)	637
Gleisweiler	137
Gommersheim	637
Großfischlingen	847
Hainfeld	550
Kirrweiler (Pfalz)	77
Kleinfischlingen	643
Maikammer	402
Rhodt unter Rietburg	954
Roschbach	812
Sankt Martin	921
Venningen	702
Weyher in der Pfalz	518
Herxheim bei Landau/Pfalz	918
Herxheimweyher	80
Insheim	870
Böchingen	519
Billigheim-Ingenheim	874
Birkweiler	970
Frankweiler	869
Göcklingen	205
Heuchelheim-Klingen	864
Ilbesheim bei Landau in der Pfalz	245
Impflingen	676
Knöringen	599
Leinsweiler	354
Ranschbach	392
Siebeldingen	906
Walsheim	694
Hochstadt (Pfalz)	306
Offenbach an der Queich	736
Bobenthal	682
Bruchweiler-Bärenbach	738
Bundenthal	960
Busenberg	256
Dahn	566
Erfweiler	234
Erlenbach bei Dahn	645
Fischbach bei Dahn	591
Hirschthal	553
Ludwigswinkel	538
Niederschlettenbach	406
Nothweiler	256
Rumbach	262
Schönau (Pfalz)	124
Schindhard	861
Darstein	781
Dimbach	881
Hauenstein	809
Hinterweidenthal	371
Lug	436
Schwanheim	52
Spirkelbach	263
Wilgartswiesen	143
Bottenbach	799
Eppenbrunn	380
Hilst	826
Kröppen	714
Lemberg	533
Obersimten	523
Ruppertsweiler	898
Schweix	907
Trulben	531
Vinningen	460
Clausen	107
Donsieders	884
Münchweiler an der Rodalb	184
Merzalben	450
Rodalben	291
Biedershausen	562
Höheischweiler	386
Höhfröschen	960
Herschberg	793
Hettenhausen	886
Knopp-Labach	352
Krähenberg	234
Maßweiler	318
Nünschweiler	982
Obernheim-Kirchenarnbach	144
Reifenberg	280
Rieschweiler-Mühlbach	286
Saalstadt	362
Schauerberg	674
Schmitshausen	811
Thaleischweiler-Fröschen	983
Wallhalben	541
Weselberg	1
Winterbach (Pfalz)	748
Geiselberg	351
Höheinöd	306
Heltersberg	701
Hermersberg	294
Schmalenberg	401
Steinalben	544
Waldfischbach-Burgalben	246
Althornbach	159
Battweiler	785
Contwig	201
Dellfeld	957
Dietrichingen	825
Großbundenbach	107
Großsteinhausen	823
Hornbach	792
Käshofen	11
Kleinbundenbach	396
Kleinsteinhausen	992
Mauschbach	487
Riedelberg	226
Rosenkopf	607
Walshausen	802
Wiesbach	415
Speyer	454
Bescheid	200
Beuren (Hochwald)	975
Damflos	92
Geisfeld	682
Grimburg	701
Gusenburg	203
Hermeskeil	567
Hinzert-Pölert	743
Naurath (Wald)	77
Rascheid	591
Reinsfeld	80
Züsch	398
Baldringen	100
Heddert	963
Hentern	918
Kell am See	951
Lampaden	95
Mandern	985
Paschel	903
Schömerich	75
Schillingen	269
Vierherrenborn	315
Waldweiler	574
Zerf	166
Kanzem	457
Konz	723
Nittel	285
Oberbillig	422
Onsdorf	56
Pellingen	76
Tawern	753
Temmels	194
Wasserliesch	446
Wellen	480
Wiltingen	400
Bonerath	315
Farschweiler	572
Gusterath	336
Gutweiler	984
Herl	533
Hinzenburg	524
Holzerath	134
Kasel	447
Korlingen	174
Lorscheid	444
Mertesdorf	908
Morscheid	242
Ollmuth	122
Osburg	595
Pluwig	602
Riveris	411
Schöndorf	462
Sommerau	433
Thomm	523
Waldrach	901
Ayl	359
Fisch	803
Freudenburg	970
Irsch	867
Kastel-Staadt	379
Kirf	169
Mannebach	304
Merzkirchen	625
Ockfen	908
Palzem	864
Saarburg	733
Schoden	21
Serrig	798
Taben-Rodt	824
Trassem	942
Wincheringen	631
Bekond	473
Detzem	638
Ensch	183
Föhren	656
Fell	175
Köwerich	855
Kenn	213
Klüsserath	620
Leiwen	108
Longen	665
Longuich	99
Naurath (Eifel)	805
Pölich	635
Riol	304
Schleich	612
Schweich	185
Thörnich	543
Trittenheim	77
Franzenheim	622
Hockweiler	654
Igel	557
Kordel	520
Langsur	254
Newel	869
Ralingen	604
Trierweiler	879
Welschbillig	286
Zemmer	773
Trier	73
Üdersdorf	335
Betteldorf	492
Bleckhausen	428
Brockscheid	776
Darscheid	388
Daun	725
Demerath	74
Deudesfeld	402
Dockweiler	328
Dreis-Brück	73
Ellscheid	728
Gefell	11
Gillenfeld	739
Hörscheid	194
Hinterweiler	127
Immerath	484
Kirchweiler	379
Kradenbach	529
Mückeln	685
Meisburg	34
Nerdlen	811
Niederstadtfeld	786
Oberstadtfeld	619
Sarmersbach	489
Saxler	950
Schönbach	170
Schalkenmehren	257
Schutz	742
Steineberg	386
Steiningen	532
Strohn	13
Strotzbüsch	613
Udler	222
Utzerath	568
Wallenborn	4
Winkel (Eifel)	384
Berlingen	630
Birresborn	562
Densborn	507
Duppach	572
Gerolstein	366
Hohenfels-Essingen	119
Kalenborn-Scheuern	966
Kopp	192
Mürlenbach	869
Neroth	754
Pelm	972
Rockeskyll	366
Salm	338
Üxheim	212
Basberg	592
Berndorf	134
Dohm-Lammersdorf	339
Kerpen (Eifel)	630
Nohn	103
Oberbettingen	238
Oberehe-Stroheich	509
Wiesbaum	193
Arbach	838
Beinhausen	797
Bereborn	837
Berenbach	798
Bodenbach	54
Bongard	586
Borler	982
Brücktal	691
Drees	672
Gelenberg	207
Gunderath	490
Höchstberg	326
Hörschhausen	765
Horperath	22
Kötterichen	862
Kaperich	811
Katzwinkel	266
Kelberg	959
Kirsbach	449
Kolverath	387
Lirstal	789
Mosbruch	744
Neichen	126
Nitz	78
Oberelz	458
Reimerath	787
Retterath	19
Sassen	141
Ueß	108
Uersfeld	555
Welcherath	819
Birgel	79
Feusdorf	83
Hallschlag	240
Jünkerath	340
Kerschenbach	334
Lissendorf	797
Ormont	694
Reuth	966
Schüller	528
Scheid	936
Stadtkyll	827
Steffeln	383
Bölsberg	497
Bad Marienberg (Westerwald)	161
Dreisbach	724
Fehl-Ritzhausen	899
Großseifen	869
Hahn bei Marienberg	494
Kirburg	550
Langenbach bei Kirburg	536
Lautzenbrücken	664
Mörlen	655
Neunkhausen	892
Nisterau	122
Nistertal	505
Norken	922
Stockhausen-Illfurth	309
Unnau	756
Höhr-Grenzhausen	117
Hilgert	400
Hillscheid	273
Kammerforst	365
Alpenrod	931
Astert	410
Atzelgift	942
Borod	474
Dreifelden	517
Gehlert	44
Giesenhausen	338
Höchstenbach	795
Hachenburg	221
Hattert	781
Heimborn	797
Heuzert	387
Kroppach	676
Kundert	262
Lochum	991
Luckenbach	160
Mörsbach	557
Mündersbach	346
Müschenbach	904
Marzhausen	895
Merkelbach	490
Mudenbach	799
Nister	171
Stein-Wingert	311
Steinebach an der Wied	842
Streithausen	759
Wahlrod	115
Welkenbach	550
Wied	651
Winkelbach	645
Boden	196
Eitelborn	26
Görgeshausen	165
Gackenbach	363
Girod	770
Großholbach	899
Hübingen	761
Heilberscheid	947
Heiligenroth	668
Holler	855
Kadenbach	730
Montabaur	728
Neuhäusel	140
Niederelbert	311
Niedererbach	853
Nomborn	611
Oberelbert	254
Ruppach-Goldhausen	897
Simmern	534
Stahlhofen	270
Untershausen	405
Welschneudorf	991
Alsbach	321
Breitenau	892
Caan	999
Deesen	260
Hundsdorf	875
Nauort	596
Ransbach-Baumbach	363
Sessenbach	832
Wirscheid	500
Wittgert	671
Bretthausen	798
Elsoff (Westerwald)	381
Hüblingen	542
Hellenhahn-Schellenberg	895
Irmtraut	785
Liebenscheid	952
Neustadt/Westerwald	40
Niederroßbach	749
Nister-Möhrendorf	649
Oberroßbach	102
Oberrod	295
Rehe	868
Rennerod	800
Salzburg	469
Seck	446
Stein-Neukirch	949
Waigandshain	198
Waldmühlen	414
Westernohe	446
Willingen	133
Zehnhausen bei Rennerod	62
Ellenhausen	792
Ewighausen	898
Freilingen	607
Freirachdorf	765
Goddert	556
Hartenfels	384
Herschbach	324
Krümmel	148
Marienrachdorf	652
Maroth	510
Maxsain	598
Nordhofen	620
Quirnbach	538
Rückeroth	213
Schenkelberg	496
Selters (Westerwald)	515
Sessenhausen	145
Vielbach	93
Wölferlingen	241
Weidenhahn	554
Arnshöfen	937
Berod bei Wallmerod	258
Bilkheim	219
Dreikirchen	648
Elbingen	569
Ettinghausen	496
Hahn am See	854
Herschbach (Oberwesterwald)	463
Hundsangen	531
Kuhnhöfen	978
Mähren	200
Meudt	168
Molsberg	495
Niederahr	355
Oberahr	315
Obererbach	437
Steinefrenz	287
Wallmerod	743
Weroth	78
Zehnhausen bei Wallmerod	368
Ailertchen	803
Bellingen	890
Berzhahn	514
Enspel	218
Girkenroth	887
Guckheim	518
Härtlingen	576
Höhn	488
Halbs	104
Hergenroth	220
Kölbingen	236
Kaden	464
Langenhahn	402
Pottum	801
Rotenhain	89
Rothenbach	318
Stahlhofen am Wiesensee	989
Stockum-Püschen	451
Weltersburg	685
Westerburg	498
Willmenrod	693
Winnen	813
Ötzingen	112
Bannberscheid	572
Dernbach (Westerwald)	425
Ebernhahn	297
Helferskirchen	559
Leuterod	446
Mogendorf	32
Moschheim	34
Niedersayn	58
Siershahn	483
Staudt	769
Wirges	80
Worms	379
Zweibrücken	823
Beckingen	835
Losheim am See	817
Merzig	275
Mettlach	492
Perl	336
Wadern	754
Weiskirchen	647
Eppelborn	833
Merchweiler	652
Ottweiler	305
Schiffweiler	459
Spiesen-Elversberg	109
Friedrichsthal	647
Großrosseln	708
Heusweiler	799
Kleinblittersdorf	973
Püttlingen	68
Quierschied	967
Riegelsberg	687
Saarbrücken	660
Sulzbach/Saar	198
Völklingen	321
Überherrn	186
Bous	543
Dillingen/Saar	430
Lebach	901
Nalbach	671
Rehlingen-Siersburg	743
Saarlouis	634
Saarwellingen	339
Schmelz	898
Schwalbach	476
Wadgassen	222
Wallerfangen	297
Bexbach	458
Blieskastel	252
Gersheim	905
Homburg	139
Kirkel	605
Mandelbachtal	887
St. Ingbert	767
Freisen	700
Marpingen	865
Namborn	650
Nohfelden	928
Nonnweiler	121
Oberthal	888
St. Wendel	300
Tholey	692
Arendsee (Altmark)	652
Apenburg-Winterfeld	912
Beetzendorf	592
Dähre	334
Diesdorf	481
Jübar	187
Kuhfelde	877
Rohrberg	605
Wallstawe	723
Gardelegen	65
Kalbe (Milde)	153
Klötze	439
Salzwedel	348
Aken (Elbe)	634
Bitterfeld-Wolfen	177
Köthen (Anhalt)	958
Muldestausee	900
Osternienburger Land	852
Raguhn-Jeßnitz	8
Südliches Anhalt	7
Sandersdorf-Brehna	254
Zörbig	928
Zerbst/Anhalt	259
Barleben	294
Angern	890
Burgstall	948
Colbitz	246
Loitsche-Heinrichsberg	974
Rogätz	661
Westheide	603
Zielitz	310
Altenhausen	32
Bülstringen	793
Beendorf	96
Calvörde	372
Erxleben	371
Flechtingen	148
Ingersleben	649
Haldensleben	599
Hohe Börde	308
Niedere Börde	85
Eilsleben	929
Hötensleben	534
Harbke	782
Völpke	209
Wefensleben	453
Oebisfelde-Weferlingen	733
Oschersleben (Bode)	200
Sülzetal	311
Wanzleben-Börde	91
Am Großen Bruch	175
Ausleben	862
Gröningen	874
Kroppenstedt	990
Wolmirstedt	235
An der Poststraße	55
Bad Bibra	504
Eckartsberga	756
Finne	882
Finneland	627
Kaiserpfalz	45
Lanitz-Hassel-Tal	862
Droyßig	908
Gutenborn	985
Kretzschau	184
Schnaudertal	328
Wetterzeube	480
Elsteraue	156
Hohenmölsen	901
Lützen	335
Naumburg (Saale)	936
Teuchern	377
Balgstädt	140
Freyburg (Unstrut)	799
Gleina	384
Goseck	559
Karsdorf	224
Laucha an der Unstrut	419
Nebra (Unstrut)	506
Weißenfels	633
Meineweh	195
Mertendorf	733
Molauer Land	228
Osterfeld	713
Schönburg	732
Stößen	352
Wethau	447
Zeitz	470
Dessau-Roßlau	658
Halle (Saale)	770
Ballenstedt	768
Blankenburg (Harz)	493
Falkenstein/Harz	201
Halberstadt	235
Harzgerode	394
Huy	822
Ilsenburg (Harz)	493
Nordharz	324
Oberharz am Brocken	601
Osterwieck	278
Quedlinburg	942
Thale	862
Ditfurt	153
Groß Quenstedt	648
Harsleben	582
Hedersleben	126
Schwanebeck	364
Selke-Aue	578
Wegeleben	6
Wernigerode	92
Biederitz	458
Elbe-Parey	389
Genthin	542
Gommern	564
Jerichow	170
Möckern	289
Möser	941
Magdeburg	772
Allstedt	497
Eisleben	656
Gerbstedt	904
Berga	917
Brücken-Hackpfüffel	228
Edersleben	590
Kelbra (Kyffhäuser)	207
Hettstedt	731
Mansfeld	160
Ahlsdorf	763
Benndorf	398
Bornstedt	24
Helbra	654
Hergisdorf	143
Klostermansfeld	932
Wimmelburg	67
Südharz	851
Sangerhausen	656
Seegebiet Mansfelder Land	694
Bad Dürrenberg	341
Bad Lauchstädt	616
Braunsbedra	427
Kabelsketal	778
Landsberg	651
Leuna	875
Mücheln (Geiseltal)	233
Merseburg	156
Querfurt	164
Salzatal	227
Schkopau	315
Teutschenthal	303
Barnstädt	899
Farnstädt	962
Nemsdorf-Göhrendorf	100
Obhausen	744
Schraplau	836
Steigra	167
Wettin-Löbejün	100
Aschersleben	256
Bördeland	345
Barby	645
Bernburg (Saale)	74
Calbe (Saale)	226
Börde-Hakel	268
Bördeaue	618
Borne	513
Egeln	727
Wolmirsleben	94
Hecklingen	401
Könnern	412
Nienburg (Saale)	617
Alsleben (Saale)	101
Güsten	211
Giersleben	397
Ilberstedt	793
Plötzkau	83
Schönebeck (Elbe)	201
Seeland	40
Staßfurt	710
Arneburg	240
Eichstedt (Altmark)	646
Goldbeck	130
Hassel	463
Hohenberg-Krusemark	609
Iden	46
Rochau	870
Werben (Elbe)	913
Bismark (Altmark)	468
Kamern	111
Klietz	817
Sandau (Elbe)	884
Schönhausen (Elbe)	123
Schollene	409
Wust-Fischbeck	246
Havelberg	407
Osterburg (Altmark)	49
Aland	900
Altmärkische Höhe	712
Altmärkische Wische	24
Seehausen (Altmark)	439
Zehrental	445
Stendal	281
Tangerhütte	86
Tangermünde	480
Annaburg	50
Bad Schmiedeberg	228
Coswig (Anhalt)	571
Gräfenhainichen	18
Jessen (Elster)	832
Kemberg	252
Oranienbaum-Wörlitz	213
Wittenberg	957
Zahna-Elster	781
Crostwitz	157
Nebelschütz	372
Panschwitz-Kuckau	353
Räckelwitz	210
Ralbitz-Rosenthal	387
Arnsdorf	970
Bautzen	906
Bernsdorf	706
Bischofswerda	166
Rammenau	409
Burkau	127
Cunewalde	316
Demitz-Thumitz	285
Doberschau-Gaußig	401
Elsterheide	484
Elstra	250
Göda	577
Großdubrau	502
Frankenthal	781
Großharthau	406
Großpostwitz/O.L.	695
Obergurig	397
Bretnig-Hauswalde	517
Großröhrsdorf	426
Haselbachtal	554
Hochkirch	395
Hoyerswerda	101
Königsbrück	274
Laußnitz	562
Königswartha	45
Kamenz	52
Schönteichen	191
Kubschütz	211
Lauta	647
Lohsa	838
Malschwitz	99
Neschwitz	849
Puschwitz	628
Neukirch/Lausitz	641
Oßling	758
Ottendorf-Okrilla	684
Großnaundorf	349
Ohorn	605
Pulsnitz	672
Steina	274
Radeberg	969
Radibor	133
Schirgiswalde-Kirschau	238
Schmölln-Putzkau	229
Schwepnitz	74
Sohland a.d. Spree	312
Spreetal	391
Steinigtwolmsdorf	754
Wachau	209
Weißenberg	339
Wilthen	57
Wittichenau	119
Chemnitz	34
Dresden	230
Amtsberg	56
Annaberg-Buchholz	464
Aue	406
Bärenstein	415
Königswalde	565
Bad Schlema	123
Breitenbrunn/Erzgeb.	677
Burkhardtsdorf	587
Gornsdorf	523
Crottendorf	52
Drebach	346
Ehrenfriedersdorf	365
Eibenstock	412
Gelenau/Erzgeb.	962
Geyer	752
Tannenberg	453
Grünhain-Beierfeld	298
Großolbersdorf	999
Großrückerswalde	387
Hohndorf	823
Jöhstadt	499
Jahnsdorf/Erzgeb.	109
Johanngeorgenstadt	17
Lößnitz	670
Lauter-Bernsbach	503
Lugau/Erzgeb.	534
Niederwürschnitz	741
Marienberg	950
Mildenau	522
Neukirchen/Erzgeb.	183
Oberwiesenthal	274
Oelsnitz/Erzgeb.	517
Olbernhau	906
Pfaffroda	640
Pockau-Lengefeld	655
Raschau-Markersbach	749
Schönheide	64
Scheibenberg	261
Schlettau	82
Schwarzenberg/Erzgeb.	612
Sehmatal	813
Deutschneudorf	540
Heidersdorf	999
Seiffen/Erzgeb.	87
Stützengrün	832
Niederdorf	901
Stollberg/Erzgeb.	120
Thalheim/Erzgeb.	937
Thermalbad Wiesenbad	707
Thum	817
Börnichen/Erzgeb.	734
Grünhainichen	800
Wolkenstein	292
Gornau/Erzgeb.	44
Zschopau	165
Bockau	615
Zschorlau	815
Elterlein	830
Zwönitz	778
Bad Muskau	789
Gablenz	816
Bernstadt a.d. Eigen	598
Schönau-Berzdorf a.d. Eigen	869
Boxberg/O.L.	372
Hohendubrau	903
Mücka	534
Quitzdorf am See	878
Waldhufen	810
Ebersbach-Neugersdorf	117
Görlitz	246
Großschönau	749
Hainewalde	320
Herrnhut	696
Kottmar	902
Krauschwitz	383
Großschweidnitz	591
Löbau	284
Lawalde	20
Rosenbach	993
Leutersdorf	921
Markersdorf	446
Mittelherwigsdorf	716
Dürrhennersdorf	57
Neusalza-Spremberg	259
Niesky	233
Oderwitz	788
Bertsdorf-Hörnitz	603
Jonsdorf	361
Olbersdorf	252
Oybin	41
Beiersdorf	236
Oppach	159
Ostritz	952
Königshain	346
Reichenbach/O.L.	440
Kreba-Neudorf	583
Rietschen	955
Hähnichen	887
Rothenburg/O.L.	851
Groß Düben	903
Schleife	949
Trebendorf	220
Seifhennersdorf	608
Horka	354
Kodersdorf	239
Neißeaue	550
Schöpstal	839
Weißkeißel	148
Weißwasser/O.L.	537
Zittau	722
Leipzig	114
Böhlen	108
Bad Lausick	488
Otterwisch	352
Bennewitz	891
Borna	364
Borsdorf	532
Brandis	28
Colditz	796
Frohburg	789
Geithain	297
Narsdorf	299
Grimma	45
Großpösna	659
Groitzsch	750
Kitzscher	518
Kohren-Sahlis	828
Lossatal	946
Machern	50
Markkleeberg	48
Markranstädt	661
Belgershain	24
Naunhof	627
Parthenstein	260
Neukieritzsch	614
Elstertrebnitz	677
Pegau	256
Espenhain	226
Rötha	955
Regis-Breitingen	991
Thallwitz	782
Trebsen/Mulde	97
Wurzen	873
Zwenkau	30
Coswig	821
Diera-Zehren	180
Ebersbach	877
Gröditz	571
Großenhain	804
Hirschstein	849
Käbschütztal	70
Klipphausen	333
Lommatzsch	717
Meißen	852
Moritzburg	188
Glaubitz	145
Nünchritz	58
Niederau	936
Nossen	216
Priestewitz	993
Röderaue	646
Wülknitz	540
Radebeul	356
Radeburg	300
Riesa	226
Lampertswalde	432
Stauchitz	678
Strehla	454
Tauscha	61
Thiendorf	422
Weinböhla	510
Zeithain	767
Augustusburg	777
Bobritzsch-Hilbersdorf	737
Brand-Erbisdorf	887
Burgstädt	583
Mühlau	672
Taura	207
Claußnitz	800
Döbeln	767
Eppendorf	162
Erlau	984
Flöha	207
Frankenberg/Sa.	533
Frauenstein	899
Freiberg	826
Geringswalde	35
Großhartmannsdorf	966
Großschirma	915
Großweitzschen	93
Hainichen	628
Halsbrücke	865
Hartha	927
Hartmannsdorf	638
Königshain-Wiederau	740
Kriebstein	777
Leisnig	957
Lichtenberg/Erzgeb.	694
Weißenborn/Erzgeb.	44
Lunzenau	61
Altmittweida	874
Mittweida	587
Mochau	463
Mulda/Sa.	206
Neuhausen/Erzgeb.	709
Niederwiesa	326
Oberschöna	510
Oederan	2
Ostrau	620
Zschaitz-Ottewig	233
Penig	482
Rechenberg-Bienenmühle	477
Reinsberg	265
Roßwein	694
Rochlitz	720
Seelitz	487
Zettlitz	798
Rossau	496
Dorfchemnitz	137
Sayda	269
Striegistal	757
Waldheim	611
Wechselburg	133
Bad Düben	302
Beilrode	657
Belgern-Schildau	774
Cavertitz	7
Dahlen	565
Delitzsch	85
Doberschütz	852
Dommitzsch	722
Elsnig	270
Trossin	996
Jesewitz	206
Zschepplin	727
Eilenburg	885
Krostitz	181
Schönwölkau	167
Laußig	183
Liebschützberg	527
Mügeln	242
Mockrehna	166
Naundorf	526
Oschatz	57
Rackwitz	753
Schkeuditz	43
Taucha	416
Dreiheide	384
Torgau	731
Wermsdorf	969
Wiedemar	51
Altenberg	38
Hermsdorf/Erzgeb.	151
Bad Gottleuba-Berggießhübel	534
Bahretal	530
Liebstadt	504
Bad Schandau	231
Rathmannsdorf	822
Reinhardtsdorf-Schöna	376
Bannewitz	116
Dürrröhrsdorf-Dittersbach	916
Dippoldiswalde	122
Dohna	469
Müglitztal	482
Freital	49
Glashütte	533
Hohnstein	136
Gohrisch	947
Königstein/Sächs. Schw.	915
Rathen	647
Rosenthal-Bielatal	854
Struppen	438
Hartmannsdorf-Reichenau	582
Klingenberg	637
Kreischa	854
Stadt Wehlen	738
Neustadt i. Sa.	50
Dohma	589
Pirna	823
Sebnitz	757
Stolpen	273
Dorfhain	471
Tharandt	783
Wilsdruff	665
Adorf/Vogtl.	301
Auerbach/Vogtl.	493
Bad Brambach	463
Bad Elster	643
Ellefeld	438
Elsterberg	223
Falkenstein/Vogtl.	904
Grünbach	148
Neustadt/Vogtl.	939
Theuma	766
