category	ID	term	count	genes	logFC	adj_pval	zscore
BP	GO:0042127	regulation of cell proliferation	84	DPT	-3.204061533	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	TCF7	1.475318093	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	HCLS1	-1.706048343	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	NF1	-0.701186185	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	TGFBR2	0.998477288	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	NDFIP1	0.402016642	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	SMAD3	0.888539627	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	TRIM24	-0.426012033	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	IDO1	-0.553539757	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	FOXP1	0.904013	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	CBLB	-1.078406953	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	PLA2G4A	3.05182805	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	TSC2	0.484905079	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	TGFBR3	1.21053663	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	FABP4	-6.006374633	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	HBEGF	1.136809987	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	NR5A2	-0.732704643	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	IGFBP3	-1.53877307	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	F2R	-2.126826937	0.003188633	-1.309307341
BP	GO:0042127	regulation of cell proliferation	84	HTR2A	0.822310451	0.003188633	-1.309307341
BP	GO:0051338	regulation of transferase activity	40	CAV1	-0.956726373	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	ADORA2A	-1.62486456	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	EDN1	1.381300593	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	TGFB3	-1.654311963	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	TIRAP	1.189154773	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	PRDX2	0.494541805	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	TLR4	-1.42891488	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	KIT	-1.79462081	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	PDCD4	0.573612847	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	CD24A	0.840220153	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	SPRY4	-1.340290385	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	MAP3K5	-2.582338303	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	SERINC5	0.536972049	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	CERKL	0.862400057	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	DGKD	-1.184887067	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	MDFIC	-1.121736197	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	HEXIM1	0.433091644	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	GAB1	0.879589395	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	SPRED1	-1.04019387	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	FGF2	-0.585969297	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	CEACAM2	2.203835035	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	VAV3	-3.272060383	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	MAP2K1	-0.462879817	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	PKIG	0.59475899	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	NF1	-0.701186185	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	TGFBR2	0.998477288	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	DGKH	-0.931246117	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	THY1	-0.553856214	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	SH3BP5	-0.799624761	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	PLCE1	-0.583871842	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	HIPK3	0.420905124	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	CD81	-0.52313523	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	TSC2	0.484905079	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	ERN1	0.733184663	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	FABP4	-6.006374633	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	NRK	-0.636474618	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	LRP8	3.356398728	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	GADD45A	1.207454523	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	F2R	-2.126826937	0.003275992	-0.632455532
BP	GO:0051338	regulation of transferase activity	40	HTR2A	0.822310451	0.003275992	-0.632455532
BP	GO:0043549	regulation of kinase activity	39	CAV1	-0.956726373	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	ADORA2A	-1.62486456	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	EDN1	1.381300593	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	TGFB3	-1.654311963	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	TIRAP	1.189154773	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	PRDX2	0.494541805	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	TLR4	-1.42891488	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	KIT	-1.79462081	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	PDCD4	0.573612847	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	CD24A	0.840220153	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	SPRY4	-1.340290385	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	MAP3K5	-2.582338303	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	CERKL	0.862400057	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	DGKD	-1.184887067	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	MDFIC	-1.121736197	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	HEXIM1	0.433091644	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	GAB1	0.879589395	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	SPRED1	-1.04019387	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	FGF2	-0.585969297	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	CEACAM2	2.203835035	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	VAV3	-3.272060383	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	MAP2K1	-0.462879817	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	PKIG	0.59475899	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	NF1	-0.701186185	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	TGFBR2	0.998477288	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	DGKH	-0.931246117	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	THY1	-0.553856214	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	SH3BP5	-0.799624761	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	PLCE1	-0.583871842	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	HIPK3	0.420905124	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	CD81	-0.52313523	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	TSC2	0.484905079	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	ERN1	0.733184663	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	FABP4	-6.006374633	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	NRK	-0.636474618	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	LRP8	3.356398728	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	GADD45A	1.207454523	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	F2R	-2.126826937	0.003148504	-0.800640769
BP	GO:0043549	regulation of kinase activity	39	HTR2A	0.822310451	0.003148504	-0.800640769
BP	GO:0008015	blood circulation	27	EDN3	1.763945702	0.003110982	0.19245009
BP	GO:0008015	blood circulation	27	CAV1	-0.956726373	0.003110982	0.19245009
BP	GO:0008015	blood circulation	27	PTGS2	3.074301357	0.003110982	0.19245009
BP	GO:0008015	blood circulation	27	MYL2	-4.45152649	0.003110982	0.19245009
BP	GO:0008015	blood circulation	27	ADORA2A	-1.62486456	0.003110982	0.19245009
BP	GO:0008015	blood circulation	27	PTGS1	-1.016760793	0.003110982	0.19245009
BP	GO:0008015	blood circulation	27	EDN1	1.381300593	0.003110982	0.19245009
BP	GO:0008015	blood circulation	27	G6PDX	0.753131549	0.003110982	0.19245009
BP	GO:0008015	blood circulation	27	ADH5	0.54651356	0.003110982	0.19245009
BP	GO:0008015	blood circulation	27	BMPR2	0.659034738	0.003110982	0.19245009
BP	GO:0008015	blood circulation	27	GCLM	0.600426677	0.003110982	0.19245009
BP	GO:0008015	blood circulation	27	EDNRB	-3.102559733	0.003110982	0.19245009
BP	GO:0008015	blood circulation	27	CTTNBP2	0.465025583	0.003110982	0.19245009
BP	GO:0008015	blood circulation	27	CHD7	-0.820282624	0.003110982	0.19245009
BP	GO:0008015	blood circulation	27	APOE	0.869834598	0.003110982	0.19245009
BP	GO:0008015	blood circulation	27	CAMK2D	-0.46177705	0.003110982	0.19245009
BP	GO:0008015	blood circulation	27	NOS1	0.49661843	0.003110982	0.19245009
BP	GO:0008015	blood circulation	27	NPR1	-0.893131727	0.003110982	0.19245009
BP	GO:0008015	blood circulation	27	ATP1A1	0.617869067	0.003110982	0.19245009
BP	GO:0008015	blood circulation	27	MYH6	-1.608701091	0.003110982	0.19245009
BP	GO:0008015	blood circulation	27	TNNI3	-1.580400127	0.003110982	0.19245009
BP	GO:0008015	blood circulation	27	F5	1.03429269	0.003110982	0.19245009
BP	GO:0008015	blood circulation	27	NTS	-1.329427229	0.003110982	0.19245009
BP	GO:0008015	blood circulation	27	KCNJ8	-0.685065753	0.003110982	0.19245009
BP	GO:0008015	blood circulation	27	PDE5A	0.896933073	0.003110982	0.19245009
BP	GO:0008015	blood circulation	27	FOXC2	-0.84021201	0.003110982	0.19245009
BP	GO:0008015	blood circulation	27	FOXC1	2.02292565	0.003110982	0.19245009
BP	GO:0003013	circulatory system process	27	EDN3	1.763945702	0.003110982	0.19245009
BP	GO:0003013	circulatory system process	27	CAV1	-0.956726373	0.003110982	0.19245009
BP	GO:0003013	circulatory system process	27	PTGS2	3.074301357	0.003110982	0.19245009
BP	GO:0003013	circulatory system process	27	MYL2	-4.45152649	0.003110982	0.19245009
BP	GO:0003013	circulatory system process	27	ADORA2A	-1.62486456	0.003110982	0.19245009
BP	GO:0003013	circulatory system process	27	PTGS1	-1.016760793	0.003110982	0.19245009
BP	GO:0003013	circulatory system process	27	EDN1	1.381300593	0.003110982	0.19245009
BP	GO:0003013	circulatory system process	27	G6PDX	0.753131549	0.003110982	0.19245009
BP	GO:0003013	circulatory system process	27	ADH5	0.54651356	0.003110982	0.19245009
BP	GO:0003013	circulatory system process	27	BMPR2	0.659034738	0.003110982	0.19245009
BP	GO:0003013	circulatory system process	27	GCLM	0.600426677	0.003110982	0.19245009
BP	GO:0003013	circulatory system process	27	EDNRB	-3.102559733	0.003110982	0.19245009
BP	GO:0003013	circulatory system process	27	CTTNBP2	0.465025583	0.003110982	0.19245009
BP	GO:0003013	circulatory system process	27	CHD7	-0.820282624	0.003110982	0.19245009
BP	GO:0003013	circulatory system process	27	APOE	0.869834598	0.003110982	0.19245009
BP	GO:0003013	circulatory system process	27	CAMK2D	-0.46177705	0.003110982	0.19245009
BP	GO:0003013	circulatory system process	27	NOS1	0.49661843	0.003110982	0.19245009
BP	GO:0003013	circulatory system process	27	NPR1	-0.893131727	0.003110982	0.19245009
BP	GO:0003013	circulatory system process	27	ATP1A1	0.617869067	0.003110982	0.19245009
BP	GO:0003013	circulatory system process	27	MYH6	-1.608701091	0.003110982	0.19245009
BP	GO:0003013	circulatory system process	27	TNNI3	-1.580400127	0.003110982	0.19245009
BP	GO:0003013	circulatory system process	27	F5	1.03429269	0.003110982	0.19245009
BP	GO:0003013	circulatory system process	27	NTS	-1.329427229	0.003110982	0.19245009
BP	GO:0003013	circulatory system process	27	KCNJ8	-0.685065753	0.003110982	0.19245009
BP	GO:0003013	circulatory system process	27	PDE5A	0.896933073	0.003110982	0.19245009
BP	GO:0003013	circulatory system process	27	FOXC2	-0.84021201	0.003110982	0.19245009
BP	GO:0003013	circulatory system process	27	FOXC1	2.02292565	0.003110982	0.19245009
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	SCHIP1	-0.906753552	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	ACVRL1	0.509690293	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	NRP1	-1.141231543	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	LTBP1	-1.7956945	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	TGFB3	-1.654311963	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	FOXO1	0.568710633	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	TGFB2	2.303174833	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	TIAM1	0.820376553	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	GAB1	0.879589395	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	PAK1	1.396210657	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	INSR	1.6754155	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	RAPGEF1	-0.869591863	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	FGF2	-0.585969297	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	FGF3	0.196465492	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	ADAM9	-0.483709972	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	GNG7	0.558847907	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	RET	1.195297373	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	FLNA	-0.673017174	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	ACVR2A	-0.689146653	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	DOK4	-0.796443639	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	PDGFRA	-0.536206566	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	FOXC2	-0.84021201	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	PPM1L	0.660046413	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	FOXC1	2.02292565	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	FGFR3	-0.441929813	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	FUT8	1.29981199	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	BMPR2	0.659034738	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	KIT	-1.79462081	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	EPHB4	-0.802291718	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	EPHB1	-0.939889352	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	IGF1R	2.452772717	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	PTK2	-0.652790383	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	SOS1	0.690144542	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	AGRN	0.992407163	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	FIGF	2.539227993	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	TXNIP	-1.003263483	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	PLAT	1.6281646	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	PTPRE	-1.33762153	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	TGFBR2	0.998477288	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	PTPRA	-0.458312353	0.003126833	0.565685425
BP	GO:0007167	enzyme linked receptor protein signaling pathway	50	SMAD3	0.888539627	0.003126833	0.565685425
